index,cik,ticker,name
580,1590955,PAYC,"Paycom Software, Inc."
581,920148,LH,LABORATORY CORP OF AMERICA HOLDINGS
582,1333141,FMS,Fresenius Medical Care AG & Co. KGaA
583,1004980,PCG,PG&E Corp
584,1120193,NDAQ,"NASDAQ, INC."
585,1014473,VRSN,VERISIGN INC/CA
586,1441816,MDB,"MongoDB, Inc."
587,1263521,SZKMY,SUZUKI MOTOR CORP
588,1001807,TLK,PERUSAHAAN PERSEROAN PERSERO PT TELEKOMUNIKASI INDONESIA TBK
589,1033767,UMC,UNITED MICROELECTRONICS CORP
590,1069347,SGSOY,SGS SOCIETE GENERALE DE SURVEILLANCE HOLDING SA /FI
591,1659166,FTV,Fortive Corp
592,726728,O,REALTY INCOME CORP
593,1121788,GRMN,GARMIN LTD
594,1513845,YNDX,Yandex N.V.
595,749098,MGA,MAGNA INTERNATIONAL INC
596,354190,AJG,Arthur J. Gallagher & Co.
597,1640117,SMNNY,Shimano Inc./ADR
598,1179029,GBERY,GEBERIT AG
599,1436647,CABHF,Carlsberg AS
600,1191334,CNCN,Chun Can Capital Group
601,105770,WST,WEST PHARMACEUTICAL SERVICES INC
602,827052,EIX,EDISON INTERNATIONAL
603,33185,EFX,EQUIFAX INC
604,1140859,ABC,AMERISOURCEBERGEN CORP
605,1445161,CICOY,"COSCO SHIPPING Holdings Co., Ltd./ADR"
606,1436740,FOJCY,Fortum OYJ
607,1650107,CCEP,COCA-COLA EUROPEAN PARTNERS plc
608,1445156,ZTCOY,ZTE CORP
609,1278021,MKTX,MARKETAXESS HOLDINGS INC
610,922224,PPL,PPL Corp
611,1450346,POAHY,Porsche Automobil Holding SE / ADR
612,1772757,DKNG,DraftKings Inc.
613,1138118,CBRE,"CBRE GROUP, INC."
614,859737,HOLX,HOLOGIC INC
615,1553473,HAITY,"Haitong Securities Co., LTD/ADR"
616,1159508,DB,DEUTSCHE BANK AKTIENGESELLSCHAFT
617,1822250,WISH,ContextLogic Inc.
618,1792044,VTRS,Viatris Inc
619,877212,ZBRA,ZEBRA TECHNOLOGIES CORP
620,850918,GWLIF,GREAT-WEST LIFECO INC.
621,1701605,BKR,Baker Hughes Co
622,35527,FITB,FIFTH THIRD BANCORP
623,815097,CCL,CARNIVAL CORP
624,1604778,QRVO,"Qorvo, Inc."
625,313927,CHD,CHURCH & DWIGHT CO INC /DE/
626,1175454,FLT,FLEETCOR TECHNOLOGIES INC
627,895564,BAESY,BAE SYSTEMS PLC /FI/
628,1179493,NRILY,NOMURA RESEARCH INSTITUTE LTD
629,1191255,CHA,CHINA TELECOM CORP LTD
630,1061574,GIB,CGI INC
631,1448613,SVNLY,Svenska Handelsbanken AB
632,1601712,SYF,Synchrony Financial
633,1702780,ATUS,"Altice USA, Inc."
634,55067,K,KELLOGG CO
635,1740915,FTCH,Farfetch Ltd
636,1396009,VMC,Vulcan Materials CO
637,1246135,RNECY,NEC ELECTRONICS CORP
638,1511737,UI,Ubiquiti Inc.
639,1070304,IX,ORIX CORP
640,1352010,EPAM,"EPAM Systems, Inc."
641,1526125,GDS,GDS Holdings Ltd
642,879169,INCY,INCYTE CORP
643,1450682,TLPFY,Teleperformance SA / ADR
644,277135,GWW,"W.W. GRAINGER, INC."
645,1529192,VIPS,Vipshop Holdings Ltd
646,1402057,CDW,CDW Corp
647,3124,AKZOY,AKZO NOBEL NV
648,1038683,RYAAY,RYANAIR HOLDINGS PLC
649,1290640,UCBJY,UCB S.A.
650,51434,IP,INTERNATIONAL PAPER CO /NEW/
651,1323404,WPM,Wheaton Precious Metals Corp.
652,1800227,IAC,IAC/InterActiveCorp
653,1809519,GDRX,"GoodRx Holdings, Inc."
654,1794515,ZI,ZoomInfo Technologies Inc.
655,97210,TER,"TERADYNE, INC"
656,1596783,CTLT,"Catalent, Inc."
657,1722401,THLLY,Thales S.A./ADR
658,1072670,IMBBY,IMPERIAL TOBACCO GROUP PLC
659,65984,ETR,ENTERGY CORP /DE/
660,1770787,TXG,"10x Genomics, Inc."
661,1383650,CQP,"Cheniere Energy Partners, L.P."
662,1170010,KMX,CARMAX INC
663,797468,OXY,OCCIDENTAL PETROLEUM CORP /DE/
664,1446641,MTSFY,Mitsui Fudosan Co Ltd
665,1666175,FTS,Fortis Inc.
666,845982,SNN,SMITH & NEPHEW PLC
667,73124,NTRS,NORTHERN TRUST CORP
668,1754301,FOXA,Fox Corp
669,54480,KSU,KANSAS CITY SOUTHERN
670,1015922,CHKP,CHECK POINT SOFTWARE TECHNOLOGIES LTD
671,1550635,CGHLY,China Gas Holdings LTD/ADR
672,1269238,TCOM,Trip.com Group Ltd
673,916076,MLM,MARTIN MARIETTA MATERIALS INC
674,1437107,DISCA,"Discovery, Inc."
675,1067701,URI,"UNITED RENTALS, INC."
676,1319161,WMG,Warner Music Group Corp.
677,1086222,AKAM,AKAMAI TECHNOLOGIES INC
678,1454948,XNGSY,ENN Energy Holdings Ltd / ADR
679,889132,PKX,POSCO
680,1000694,NVAX,NOVAVAX INC
681,1618756,QSR,Restaurant Brands International Inc.
682,1324424,EXPE,"Expedia Group, Inc."
683,1002910,AEE,AMEREN CORP
684,1022079,DGX,QUEST DIAGNOSTICS INC
685,711404,COO,"COOPER COMPANIES, INC."
686,1438571,FRRVY,CINTRA Concesiones de Infraestructuras
687,1032975,LOGI,LOGITECH INTERNATIONAL S.A.
688,1125259,CUK,CARNIVAL PLC
689,1169870,TLSNY,TELIA Co AB
690,740260,VTR,"Ventas, Inc."
691,84839,ROL,ROLLINS INC
692,1699150,IR,Ingersoll Rand Inc.
693,1039684,OKE,ONEOK INC /NEW/
694,1604982,SBHMY,Sino Biopharmaceutical Limited/ADR
695,1567094,CNHI,CNH Industrial N.V.
696,915913,ALB,ALBEMARLE CORP
697,1411494,APO,"Apollo Global Management, Inc."
698,96943,TFX,TELEFLEX INC
699,12208,BIO,"BIO-RAD LABORATORIES, INC."
700,106040,WDC,WESTERN DIGITAL CORP
701,1404655,HUBS,HUBSPOT INC
702,1454175,FANDY,FirstRand Ltd / ADR
703,1524472,XYL,Xylem Inc.
704,1437771,SNMRY,Snam Rete Gas SpA
705,1113866,CHU,CHINA UNICOM (HONG KONG) Ltd
706,1145197,PODD,INSULET CORP
707,1178670,ALNY,"ALNYLAM PHARMACEUTICALS, INC."
708,874766,HIG,"HARTFORD FINANCIAL SERVICES GROUP, INC."
709,1552033,TRU,TransUnion
710,1463172,ZEN,"Zendesk, Inc."
711,2809,AEM,AGNICO EAGLE MINES LTD
712,860731,TYL,TYLER TECHNOLOGIES INC
713,1278680,IAU,ISHARES GOLD TRUST
714,1276187,ET,Energy Transfer LP
715,1722608,IQ,"iQIYI, Inc."
716,1809122,CVAC,CureVac N.V.
717,1131345,NVZMY,NOVOZYMES AS/FI
718,1748790,AMCR,Amcor plc
719,1722482,AVTR,"Avantor, Inc."
720,1444718,SYIEY,Symrise AG
721,1712807,PAGS,PagSeguro Digital Ltd.
722,36270,MTB,M&T BANK CORP
723,1687229,INVH,Invitation Homes Inc.
724,31791,PKI,PERKINELMER INC
725,1492426,HZNP,Horizon Therapeutics Public Ltd Co
726,29905,DOV,DOVER Corp
727,864749,TRMB,TRIMBLE INC.
728,1031296,FE,FIRSTENERGY CORP
729,1383312,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC."
730,1281721,SGIOY,SHIONOGI & CO LTD
731,1438569,GRFS,Grifols SA
732,91576,KEY,KEYCORP /NEW/
733,906163,NVR,NVR INC
734,4447,HES,HESS CORP
735,23217,CAG,CONAGRA BRANDS INC.
736,1000697,WAT,WATERS CORP /DE/
737,1281761,RF,REGIONS FINANCIAL CORP
738,1003935,NICE,NICE Ltd.
739,1280452,MPWR,MONOLITHIC POWER SYSTEMS INC
740,1645113,NVCR,NovoCure Ltd
741,874761,AES,AES CORP
742,1579298,BURL,"Burlington Stores, Inc."
743,1062066,ALSMY,ALSTOM
744,1446747,PPCCY,PICC Property & Casualty Co Ltd
745,811156,CMS,CMS ENERGY CORP
746,765880,PEAK,"HEALTHPEAK PROPERTIES, INC."
747,877890,CTXS,CITRIX SYSTEMS INC
748,1402436,SSNC,SS&C Technologies Holdings Inc
749,916365,TSCO,TRACTOR SUPPLY CO /DE/
750,72127,NIPNF,NEC CORP
751,1474735,GNRC,GENERAC HOLDINGS INC.
752,1449594,WHLKF,Wheelock & Co Ltd
753,921738,PENN,PENN NATIONAL GAMING INC
754,1163653,NMR,NOMURA HOLDINGS INC
755,203527,VAR,VARIAN MEDICAL SYSTEMS INC
756,98246,TIF,TIFFANY & CO
757,1645590,HPE,Hewlett Packard Enterprise Co
758,721371,CAH,CARDINAL HEALTH INC
759,857005,PTC,PTC INC.
760,912593,SUI,SUN COMMUNITIES INC
761,3570,LNG,"Cheniere Energy, Inc."
762,1757898,STE,STERIS plc
763,1403568,ULTA,"Ulta Beauty, Inc."
764,759944,CFG,CITIZENS FINANCIAL GROUP INC/RI
765,1546084,ZLIOY,"Zoomlion Heavy Industry Science & Technology Co., Ltd./ADR"
766,1015650,SKM,SK TELECOM CO LTD
767,1545772,BPY,Brookfield Property Partners L.P.
768,1137789,STX,Seagate Technology plc
769,45012,HAL,HALLIBURTON CO
770,920522,ESS,"ESSEX PROPERTY TRUST, INC."
771,1560385,LSXMA,Liberty Media Corp
772,1326380,GME,GameStop Corp.
773,884887,RCL,ROYAL CARIBBEAN CRUISES LTD
774,940944,DRI,DARDEN RESTAURANTS INC
775,1576280,GH,"Guardant Health, Inc."
776,1527249,PRDSY,Prada S.p.A./ADR
777,1001082,DISH,DISH Network CORP
778,815094,ABMD,ABIOMED INC
779,1450681,SONVY,Sonova Holding AG / ADR
780,912595,MAA,MID AMERICA APARTMENT COMMUNITIES INC.
781,1406234,BIP,Brookfield Infrastructure Partners L.P.
782,1811414,QS,QuantumScape Corp
783,1419612,SEDG,"SOLAREDGE TECHNOLOGIES, INC."
784,940821,OPHLY,ONO PHARMACEUTICAL CO LTD
785,909327,SUZ,Suzano S.A.
786,1289490,EXR,Extra Space Storage Inc.
787,746515,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC
788,46619,HEI,HEICO CORP
789,783280,DRE,DUKE REALTY CORP
790,1097864,ON,ON SEMICONDUCTOR CORP
791,1048477,BMRN,BIOMARIN PHARMACEUTICAL INC
792,1697862,ARGX,ARGENX SE
793,1445930,KB,KB Financial Group Inc.
794,1737927,CGC,Canopy Growth Corp
795,1336920,LDOS,"Leidos Holdings, Inc."
796,1535628,CAIXY,CaixaBank/ADR
797,800364,FUJHY,FUJI HEAVY INDUSTRIES LTD /FI
798,1446597,DQJCY,Don Quijote Holdings Co Ltd
799,1438845,SWGAY,Swatch Group AG\ADR
800,1438844,SZLMY,Swiss Life Holding
801,73309,NUE,NUCOR CORP
802,1441683,APPN,APPIAN CORP
803,1002047,NTAP,"NetApp, Inc."
804,1590895,CZR,"Caesars Entertainment, Inc."
805,1400691,HDELY,HeidelbergCement AG
806,1758730,TW,Tradeweb Markets Inc.
807,1634997,AGR,"Avangrid, Inc."
808,1263043,SHG,SHINHAN FINANCIAL GROUP CO LTD
809,1286681,DPZ,DOMINOS PIZZA INC
810,851205,CGNX,COGNEX CORP
811,1122411,ASX,"ASE Technology Holding Co., Ltd."
812,1546066,PBA,PEMBINA PIPELINE CORP
813,16732,CPB,CAMPBELL SOUP CO
814,943452,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP
815,1576789,WIX,Wix.com Ltd.
816,728535,JBHT,HUNT J B TRANSPORT SERVICES INC
817,40729,ALLY,Ally Financial Inc.
818,789570,MGM,MGM Resorts International
819,1759509,LYFT,"Lyft, Inc."
820,945841,POOL,POOL CORP
821,1335258,LYV,"Live Nation Entertainment, Inc."
822,1704292,ZLAB,Zai Lab Ltd
823,62996,MAS,MASCO CORP /DE/
824,832101,IEX,IDEX CORP /DE/
825,1306830,CE,Celanese Corp
826,49938,IMO,IMPERIAL OIL LTD
827,1703057,ABCL,AbCellera Biologics Inc.
828,937556,MASI,MASIMO CORP
829,1527636,ATHM,Autohome Inc.
830,37785,FMC,FMC CORP
831,1801169,OPEN,Opendoor Technologies Inc.
832,1754581,FUTU,Futu Holdings Ltd
833,1725057,CDAY,Ceridian HCM Holding Inc.
834,1065989,CKISY,CK Infrastructure Holdings Limited/ADR
835,1437775,ATASY,Atlantia SpA
836,1705696,VICI,VICI PROPERTIES INC.
837,720005,RJF,RAYMOND JAMES FINANCIAL INC
838,1739104,ELAN,Elanco Animal Health Inc
839,20286,CINF,CINCINNATI FINANCIAL CORP
840,1037540,BXP,BOSTON PROPERTIES INC
841,1570585,LBTYA,Liberty Global plc
842,1066119,VIV,TELEFONICA BRASIL S.A.
843,51253,IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC
844,1477038,UMICY,Umicore/ADR
845,1559460,YASKY,Yaskawa Electric Corp/ADR
846,1469367,RUN,Sunrun Inc.
847,1094285,TDY,TELEDYNE TECHNOLOGIES INC
848,1101302,ENTG,ENTEGRIS INC
849,749251,IT,GARTNER INC
850,353991,NDEKY,NITTO DENKO CORP / ADR/
851,1126328,PFG,PRINCIPAL FINANCIAL GROUP INC
852,909037,SQM,CHEMICAL & MINING CO OF CHILE INC
853,1609711,GDDY,GoDaddy Inc.
854,40987,GPC,GENUINE PARTS CO
855,1096343,MKL,MARKEL CORP
856,1446656,KIKOY,Kikkoman Corp
857,1690981,NNGRY,NN Group NV/ADR
858,915389,EMN,EASTMAN CHEMICAL CO
859,29989,OMC,OMNICOM GROUP INC.
860,1581671,EDNMY,Edenred/ADR
861,49196,HBAN,HUNTINGTON BANCSHARES INC/MD
862,38777,BEN,FRANKLIN RESOURCES INC
863,927066,DVA,DAVITA INC.
864,813762,IEP,ICAHN ENTERPRISES L.P.
865,1001474,KKPNY,KONINKLIJKE KPN N V
866,1707753,ESTC,Elastic N.V.
867,1100682,CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC."
868,1002517,NUAN,"Nuance Communications, Inc."
869,887225,KEP,KOREA ELECTRIC POWER CORP
870,814547,FICO,FAIR ISAAC CORP
871,52988,J,JACOBS ENGINEERING GROUP INC /DE/
872,1577526,AI,"C3.ai, Inc."
873,1627014,BKI,"Black Knight, Inc."
874,842023,TECH,BIO-TECHNE Corp
875,806968,WPP,WPP plc
876,1583055,MONOY,"MonotaRO Co., Ltd./ADR"
877,1444147,SZSAY,SUEZ ENVIRONNEMENT CO S.A.
878,1050952,PUBGY,PUBLICIS GROUPE SA
879,947484,ACGL,ARCH CAPITAL GROUP LTD.
880,926042,TTM,TATA MOTORS LTD/FI
881,46080,HAS,"HASBRO, INC."
882,18926,LUMN,"Lumen Technologies, Inc."
883,1348036,AVLR,"AVALARA, INC."
884,1358071,CXO,CONCHO RESOURCES INC
885,91419,SJM,J M SMUCKER Co
886,922621,ERIE,ERIE INDEMNITY CO
887,1462456,FOSUY,Fosun International Ltd / ADR
888,75677,PKG,PACKAGING CORP OF AMERICA
889,8818,AVY,Avery Dennison Corp
890,1487533,JXHLY,"ENEOS Holdings, Inc./ADR"
891,1475011,JBAXY,Julius Baer Group Ltd.
892,1819580,YSG,Yatsen Holding Ltd
893,849399,NLOK,NortonLifeLock Inc.
894,1015820,QGEN,QIAGEN N.V.
895,895419,CREE,"CREE, INC."
896,1179929,MOH,"MOLINA HEALTHCARE, INC."
897,825542,SMG,SCOTTS MIRACLE-GRO CO
898,1159152,JHX,James Hardie Industries plc
899,1533232,BEP,Brookfield Renewable Partners L.P.
900,60086,L,LOEWS CORP
901,1706946,SPCE,"Virgin Galactic Holdings, Inc"
902,1002638,OTEX,OPEN TEXT CORP
903,1041668,ZNH,CHINA SOUTHERN AIRLINES CO LTD
904,1446702,UBSFY,Ubisoft Entertainment SA
905,1287865,MPW,MEDICAL PROPERTIES TRUST INC
906,1475260,CVE,CENOVUS ENERGY INC.
907,1564406,OSH,"Oak Street Health, Inc."
908,1513977,COIHY,Croda International Plc/ADR
909,100517,UAL,"United Airlines Holdings, Inc."
910,1674416,CRSP,CRISPR Therapeutics AG
911,1517413,FSLY,"Fastly, Inc."
912,1342237,MTUAY,MTU AERO ENGINES HOLDING AG
913,1537547,SMFKY,Smurfit Kappa Group PLC/ADR
914,818686,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD
915,1219601,CCK,CROWN HOLDINGS INC
916,1364954,CHGG,"CHEGG, INC"
917,1416039,RNLSY,Renault SA Unsponsored ADR Facility
918,1444714,IKTSY,Intertek Group plc
919,1111928,IPGP,IPG PHOTONICS CORP
920,1776967,NTCO,Natura &Co Holding S.A.
921,1551402,SMMYY,"Sumitomo Metal Mining Co., LTD./ADR"
922,1519751,FBHS,"Fortune Brands Home & Security, Inc."
923,1533945,BNTGY,Brenntag AG/ADR
924,352541,LNT,ALLIANT ENERGY CORP
925,1711269,EVRG,"Evergy, Inc."
926,1490083,CLPXY,China Longyuan Power Group Corp Limited/ADR/
927,79282,BRO,"BROWN & BROWN, INC."
928,1632127,CABO,"Cable One, Inc."
929,1163417,DVCMY,DAVIDE CAMPARI MILANO SPA
930,1048695,FFIV,"F5 NETWORKS, INC."
931,1001290,BAP,CREDICORP LTD
932,822416,PHM,PULTEGROUP INC/MI/
933,1555574,CJEWY,Chow Tai Fook Jewellery Group Limited/ADR
934,1773383,DT,"Dynatrace, Inc."
935,949870,SAM,BOSTON BEER CO INC
936,1828016,PLTK,Playtika Holding Corp.
937,800928,NDVLY,NEW WORLD DEVELOPMENT CO LTD /FI
938,1013237,FDS,FACTSET RESEARCH SYSTEMS INC
939,1795589,KC,Kingsoft Cloud Holdings Ltd
940,1025378,WPC,W. P. Carey Inc.
941,818479,XRAY,DENTSPLY SIRONA Inc.
942,1043277,CHRW,"C. H. ROBINSON WORLDWIDE, INC."
943,1453732,SIELY,Shanghai Electric Group Co Ltd / ADR
944,1439580,PSMMY,Persimmon
945,1793294,PPD,"PPD, Inc."
946,1531384,GJNSY,Gjensidige Forsikring ASA/ADR
947,1555207,CGASY,China Resources Gas Group Limited/ADR
948,912505,ENIA,ENEL AMERICAS S.A.
949,1112439,RANJY,RANDSTAD HOLDING NV /FI
950,701985,LB,"L Brands, Inc."
951,1450280,AEOXF,Aeroports de Paris SA / ADR
952,42888,GGG,GRACO INC
953,858446,IHG,INTERCONTINENTAL HOTELS GROUP PLC /NEW/
954,1043219,NLY,ANNALY CAPITAL MANAGEMENT INC
955,1031308,BSY,BENTLEY SYSTEMS INC
956,1130310,CNP,CENTERPOINT ENERGY INC
957,801645,MARUY,MARUBENI CORP /FI
958,106640,WHR,WHIRLPOOL CORP /DE/
959,1527166,CG,Carlyle Group Inc.
960,78128,WTRG,"Essential Utilities, Inc."
961,1443646,BAH,Booz Allen Hamilton Holding Corp
962,895417,ELS,EQUITY LIFESTYLE PROPERTIES INC
963,925428,GGDVY,GUANGDONG INVESTMENT LTD /FI
964,1786909,SBSW,Sibanye Stillwater Ltd
965,1783546,SBYSF,Sibanye-Stillwater Limited/ADR
966,800840,SHCAY,SHARP CORP /FI
967,74208,UDR,"UDR, Inc."
968,779152,JKHY,HENRY JACK & ASSOCIATES INC
969,1564708,NWSA,NEWS CORP
970,730272,RGEN,REPLIGEN CORP
971,1090012,DVN,DEVON ENERGY CORP/DE
972,1005284,OLED,UNIVERSAL DISPLAY CORP \PA\
973,11544,WRB,BERKLEY W R CORP
974,731802,ATO,ATMOS ENERGY CORP
975,1655210,BYND,"BEYOND MEAT, INC."
976,1333986,EQH,"Equitable Holdings, Inc."
977,1438930,AMIGY,Admiral Group
978,1528651,HRGLY,Hargreaves Lansdown PLC/ADR
979,1069878,TREX,TREX CO INC
980,863344,ALFVY,ALFA LAVAL AB /FI
981,1679273,LW,"Lamb Weston Holdings, Inc."
982,1288847,FIVN,"Five9, Inc."
983,1636804,RMYHY,Ramsay Health Care Limited/ADR
984,1174922,WYNN,WYNN RESORTS LTD
985,1331875,FNF,"Fidelity National Financial, Inc."
986,1065696,LKQ,LKQ CORP
987,1439404,ZNGA,ZYNGA INC
988,1558633,CCHGY,Coca-Cola HBC AG
989,1732845,WRK,WestRock Co
990,110621,RPM,RPM INTERNATIONAL INC/DE/
991,4281,HWM,Howmet Aerospace Inc.
992,352915,UHS,UNIVERSAL HEALTH SERVICES INC
993,1570932,ILIAY,Iliad S.A./ADR
994,1069202,LII,LENNOX INTERNATIONAL INC
995,1543727,KOTMY,"Koito Manufacturing Co., Ltd./ADR"
996,1758057,LAZR,"Luminar Technologies, Inc./DE"
997,1060955,ICLR,ICON PLC
998,24545,TAP,MOLSON COORS BEVERAGE CO
999,1587200,STBFY,Suntory Beverage & Food Limited/ADR
1000,353569,QDEL,QUIDEL CORP /DE/
1001,1595761,WB,WEIBO Corp
1002,1786352,BILL,"Bill.com Holdings, Inc."
1003,72331,NDSN,NORDSON CORP
1004,1450278,CNPAY,CNP Assurances SA / ADR
1005,1069183,AXON,"AXON ENTERPRISE, INC."
1006,916540,DAR,DARLING INGREDIENTS INC.
1007,21175,CNA,CNA FINANCIAL CORP
1008,812011,MTN,VAIL RESORTS INC
1009,1452190,FYRTY,"FamilyMart Co., Ltd. / ADR"
1010,1713443,KL,Kirkland Lake Gold Ltd.
1011,1166003,XPO,"XPO Logistics, Inc."
1012,6201,AAL,American Airlines Group Inc.
1013,1591698,PCTY,Paylocity Holding Corp
1014,1274494,FSLR,"FIRST SOLAR, INC."
1015,1013857,PEGA,PEGASYSTEMS INC
1016,95227,SMTOY,SUMITOMO ELECTRIC INDUSTRIES LTD/ADR/
1017,1799208,DNB,"Dun & Bradstreet Holdings, Inc."
1018,851968,MHK,MOHAWK INDUSTRIES INC
1019,217346,TXT,TEXTRON INC
1020,1438654,RDEIY,Red Electrica Corporacion SA/ADR
1021,814453,NWL,NEWELL BRANDS INC.
1022,1446251,AHEXY,Adecco Group AG/ADR
1023,1013871,NRG,"NRG ENERGY, INC."
1024,1161125,BCH,BANK OF CHILE
1025,908255,BWA,BORGWARNER INC
1026,1555379,SHMAY,Shimao Group Holdings Limited/ADR
1027,1374310,CBOE,"Cboe Global Markets, Inc."
1028,1289419,MORN,"Morningstar, Inc."
1029,1030475,CEA,CHINA EASTERN AIRLINES CORP LTD
1030,1158449,AAP,ADVANCE AUTO PARTS INC
1031,1127248,EMRAF,EMERA INC
1032,737758,TTC,TORO CO
1033,906345,CPT,CAMDEN PROPERTY TRUST
1034,1793862,DADA,Dada Nexus Ltd
1035,100826,UELMO,UNION ELECTRIC CO
1036,1285785,MOS,MOSAIC CO
1037,1453930,CHEOY,Cochlear Ltd / ADR
1038,1579241,ALLE,Allegion plc
1039,1050915,PWR,"QUANTA SERVICES, INC."
1040,1262823,WLK,WESTLAKE CHEMICAL CORP
1041,1801661,SKLZ,Skillz Inc.
1042,1135951,RDY,DR REDDYS LABORATORIES LTD
1043,1540755,PLAN,"Anaplan, Inc."
1044,1453015,BLDP,Ballard Power Systems Inc.
1045,91440,SNA,Snap-on Inc
1046,1174169,AQN,ALGONQUIN POWER & UTILITIES CORP.
1047,886986,TECK,TECK RESOURCES LTD
1048,1692819,VST,Vistra Corp.
1049,1562401,AMH,American Homes 4 Rent
1050,914475,NBIX,NEUROCRINE BIOSCIENCES INC
1051,1556607,SURRY,Sun Art Retail Group Limited/ADR
1052,1784384,ABMRF,ABN AMRO Bank N.V./ADR
1053,1528849,RH,RH
1054,915191,FRFHF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
1055,1822829,OZON,Ozon Holdings PLC
1056,914208,IVZ,Invesco Ltd.
1057,1501134,NVTA,Invitae Corp
1058,1027552,BSAC,BANCO SANTANDER CHILE
1059,1442653,ROHCY,"ROHM Co., Ltd."
1060,1067428,AU,ANGLOGOLD ASHANTI LTD
1061,1126975,MMP,"Magellan Midstream Partners, L.P."
1062,1507079,FND,"Floor & Decor Holdings, Inc."
1063,1508669,XYIGY,Xinyi Glass Holdings Limited/ADR
1064,1576263,MRTX,"Mirati Therapeutics, Inc."
1065,1528396,GWRE,"Guidewire Software, Inc."
1066,51644,IPG,"INTERPUBLIC GROUP OF COMPANIES, INC."
1067,1791863,BEPC,Brookfield Renewable Corp
1068,1177609,FIVE,"FIVE BELOW, INC"
1069,1515673,RARE,Ultragenyx Pharmaceutical Inc.
1070,1000228,HSIC,HENRY SCHEIN INC
1071,1070750,HST,"HOST HOTELS & RESORTS, INC."
1072,1020569,IRM,IRON MOUNTAIN INC
1073,719955,WSM,WILLIAMS SONOMA INC
1074,1656936,MGP,MGM Growth Properties LLC
1075,1575965,GLPI,"Gaming & Leisure Properties, Inc."
1076,320335,GL,GLOBE LIFE INC.
1077,1437578,BFAM,BRIGHT HORIZONS FAMILY SOLUTIONS INC.
1078,1604821,NTRA,"Natera, Inc."
1079,105016,WSO,WATSCO INC
1080,1062579,DOX,AMDOCS LTD
1081,1815846,MNSO,MINISO Group Holding Ltd
1082,1467623,DBX,"DROPBOX, INC."
1083,896262,AMED,AMEDISYS INC
1084,842162,LEA,LEAR CORP
1085,1756770,CURLF,"Curaleaf Holdings, Inc."
1086,1370418,SLFPY,STANDARD LIFE PLC
1087,1144519,BG,BUNGELTD
1088,1668501,KSRYY,Kose Corporation/ADR
1089,4457,UHAL,AMERCO /NV/
1090,1823239,MRVI,"MARAVAI LIFESCIENCES HOLDINGS, INC."
1091,1365135,WU,Western Union CO
1092,201533,CMS-PB,CONSUMERS ENERGY CO
1093,1780232,GFL,GFL Environmental Inc.
1094,1321732,PEN,Penumbra Inc
1095,910631,KOF,COCA COLA FEMSA SAB DE CV
1096,1445153,EFGSY,Eiffage SA
1097,1324404,CF,"CF Industries Holdings, Inc."
1098,1190723,TS,TENARIS SA
1099,1206571,IAUGY,INSURANCE AUSTRALIA GROUP LTD
1100,1553023,CONE,CyrusOne Inc.
1101,1539838,FANG,"Diamondback Energy, Inc."
1102,885590,BHC,Bausch Health Companies Inc.
1103,1330568,SLV,iShares Silver Trust
1104,866374,FLEX,FLEX LTD.
1105,929940,AZPN,ASPEN TECHNOLOGY INC /DE/
1106,701818,KGC,KINROSS GOLD CORP
1107,1308547,DLB,"Dolby Laboratories, Inc."
1108,1455863,COLD,AMERICOLD REALTY TRUST
1109,1439124,EBR,BRAZILIAN ELECTRIC POWER CO
1110,1049502,MKSI,MKS INSTRUMENTS INC
1111,77360,PNR,PENTAIR plc
1112,820318,IIVI,II-VI INC
1113,91142,AOS,SMITH A O CORP
1114,1731289,NKLA,Nikola Corp
1115,1448375,ACSAY,ACS Actividades de Construccion y Servicios SA
1116,1076378,CX,CEMEX SAB DE CV
1117,1160958,IPHI,INPHI Corp
1118,59558,LNC,LINCOLN NATIONAL CORP
1119,1288784,SBNY,Signature Bank Corp
1120,1023128,LAD,LITHIA MOTORS INC
1121,1576942,SFIX,"Stitch Fix, Inc."
1122,1109354,BRKR,BRUKER CORP
1123,932872,SJR,SHAW COMMUNICATIONS INC
1124,1584509,ARMK,Aramark
1125,1286225,RP,"RealPage, Inc."
1126,1253494,SGPYY,SAGE GROUP PLC
1127,1116132,TPR,"TAPESTRY, INC."
1128,1366561,SMAR,SMARTSHEET INC
1129,1397911,LPLA,LPL Financial Holdings Inc.
1130,1477049,PHYS,Sprott Physical Gold Trust
1131,1581280,TWST,Twist Bioscience Corp
1132,89089,SCI,SERVICE CORP INTERNATIONAL
1133,1069157,EWBC,EAST WEST BANCORP INC
1134,1370946,OC,Owens Corning
1135,1477294,ST,Sensata Technologies Holding plc
1136,1370431,VEDL,Vedanta Ltd
1137,1436673,WILYY,Demant AS/ADR
1138,1437672,PRYMY,Prysmian S.p.A.
1139,896622,ATR,APTARGROUP INC
1140,1232524,JAZZ,Jazz Pharmaceuticals plc
1141,1395167,GRPTY,Groupe Eurotunnel SA
